head,date,text,景気,物価,金利,マネーサプライ,貿易収支,雇用,個人消費,介入,要人発言,他通貨,石油,政治,株,債権
英経済指標【CIPS製造業PMI】 ,2009年6月1日（月）17:30:00,"＊CIPS製造業PMI（購買担当者指数）（5月）17:30
結果　45.4
予想　44.0　前回　43.1（42.9から修正）",,,,,,,,,,,,,,
金融庁長官　高レバレッジ化、顧客保護の観点で問題,2009年6月1日（月）17:36:00,先ほど佐藤金融庁長官の発言が伝わった。長官は為替証拠金取引の高レバレッジ化について、顧客保護の観点から問題があると述べた。金融庁は先週、段階的にレバレッジを25倍まで引き下げるレバレッジ規制案を発表している。,,,,,,,,,,,,,,
日本銀行　29日の外為市場出来高,2009年6月1日（月）17:52:00,"ドル円　
スポット　　　　 　　 95億1000万ドル
先物＋スワップ　　422億8600万ドル
オプション　　　　　 8億2600万ドル

ユーロドル
スポット　　　　 　　 54億6900万ドル
先物＋スワップ　　83億2500万ドル
オプション　　　　　 1億1600万ドル",,,,,,,,,,,,,,
ロンドン市場　ドル売り圧力続く,2009年6月1日（月）18:12:00,"週明けのロンドン市場ではドル売り圧力が続いている。東京市場終盤の水準からユーロドルは100ポイント超、ポンドドルは200ポイント超の上昇を演じた。GMの破産法申請で悪材料出尽くしとの見方が広がっており、市場ではリスク志向のドル売り圧力が鮮明となっている。

EUR/USD　1.4227　GBP/USD　1.6396　USD/JPY　94.56",,,,,,,,,,,,,,
ユーロ圏　10年債利回り格差,2009年6月1日（月）18:30:00,"ユーロ圏の10年債利回り（日本時間18:29時点）（%）
ドイツ　　　　3.598
フランス　　　3.957（+36）
イタリア　　　4.457（+86）
スペイン　　　4.291（+69）
オランダ　　　4.01（+41）
ギリシャ　　　5.463（+187）
ポルトガル　　4.398（+80）
ベルギー　　　4.192（+59）
オーストリア　4.31（+71）
アイルランド　5.451（+185）
フィンランド　4.038（+44）
（注）カッコ内数値はドイツ国債との利回り格差、単位：ベーシスポイント",,,,,,,,,,,,,,
NY原油　時間外取引　68ドル近辺で推移,2009年6月1日（月）18:40:00,"東京時間18:40現在
NY原油先物7月限（WTI）（時間外取引）
1バレル＝67.77（+1.46　+2.20%）",,,,,,,,,,,,,,
テクニカルポイント　ポンドドル、過熱感に警戒,2009年6月1日（月）18:54:00,"1.6392　現値
1.6372　ボリンジャーバンド　2σ上限（21日間）
1.6092　エンベロープ1%上限（10日間）
1.5941　一目均衡表・転換線
1.5933　10日移動平均
1.5773　エンベロープ1%下限（10日間）
1.5530　21日移動平均
1.5474　一目均衡表・基準線
1.5469　200日移動平均
1.4688　ボリンジャーバンド　2σ下限（21日間）
1.4661　一目均衡表・雲（上限）
1.4654　100日移動平均
1.4363　一目均衡表・雲（下限）

本日のポンドドルは約200ポイント上昇、強い動きを見せている。先週末にはフィボナッチ38.2％戻し（08年7月高値-1月安値）の1.60台後半を上抜き、上昇に勢いが付いている。目処となるテクニカルポイントは全て上抜き、RSI（14日）が81%を示すなど過熱感が出ている。短期的に調整に転じるリスクが出ている。調整の目処は1.59台前半。一目均衡表の転換線と10日移動平均線が集まっており、サポートとして機能しそうだ。",,,,,,,,,,,,,,
エールフランス、ブラジル発の旅客機が消息絶つ,2009年6月1日（月）19:04:00,仏メディアでエールフランス航空の旅客機の連絡が途絶えたとのニュースが出ている。ブラジル・リオ発、フランス・パリ行きの旅客機がれレーダーから消えた模様。同機には乗客216名、乗員12名が搭乗していた。,,,,,,,,,,,,,,
消息不明のエールフランス機　AF447か,2009年6月1日（月）19:23:00,消息不明のエルフランス機の続報が入っている。便名はAF447、エアバス330-200を使用していた。同機はブラジルのリオ・デ・ジャネイロ国際空港を5月31日午後7時に出発し、6月1日午前11時15分にフランスのシャルル・ド・ゴール国際空港に到着予定だった。乗員・乗客を含め、228人が搭乗していたとされる。消息不明となった理由は不明。エールフランス株はこのニュースを受け、上げ幅を縮小している。現在は1.4%高。,,,,,,,,,,,,,,
GM関連会社が破産法申請、ニューヨークで,2009年6月1日（月）19:44:00,GMの関連会社シボレー・サターン・オブ・ハーレムがニューヨークで連邦破産法11条を申請したとの情報が伝わっている。同社はGM傘下の大手ディーラー。,,,,,,,,,,,,,,
欧州株　大幅高、鉱山株が高い　エールフランスは下落,2009年6月1日（月）19:52:00,"東京時間19:49現在
英FT100　 4481.05（+63.11　+1.44%）
独DAX　　5089.60（+148.78　+3.02%）
仏CAC40　 3356.25（+78.60　+2.41%）

1日の欧州株式市場は各国とも大幅高。大きく上昇して始まり、そのまま騰勢を保っている。日本時間夕方に発表されたドイツとユーロ圏、イギリスの製造業PMIはそれぞれ事前予想を上回る結果となったが、相場を勢い付けるには至っていない。また、注目された米GMの破産法適用申請については市場ではほぼ織り込み済みとなっているようだ。

英市場ではFT指数が1.4%高。鉱山株と金融株が高い。鉱山株は中国の製造業PMIが拡大-縮小の分岐点である50を上回ったことが買い材料となっている。主力のBHPビリトンやリオティント、エクストラータが5%超の大幅高。金融株もほぼ全面高の展開に。HSBCが0.2%、Sチャータード銀が1.2%上昇している。このほか、バークレイズも買いが膨らんでいる。米投信会社バンガードが同行のETF部門iシェアーズに対し、約4700億ドルの買収提案を行ったもよう。iシェアーズについては英投資会社CVCキャピタルが4月に約4600億円で売却することで合意しており、バンガードの行動はこれに対抗するものとなる。バークレイズはCVCと有利な買収案を求めることが可能な条件となっており、新たな展開に注目が集まる。

仏市場ではCAC指数が2.4%の大幅高。上昇して始まり、指数3360ポイント近辺で横ばい推移。採用銘柄はエールフランスを除き全面高。エールフランスの旅客機が消息不明となっていることが売材料となっている。乗客・乗員含め200人以上が搭乗しているとされる。なお、エールフランス株は0.5%安となっている。このほか、医薬品サノフィ・アベンティスが2.0%高。同社の開発した試験薬が進行性乳がん患者の生存期間を60%以上延ばす効果があると米臨床腫瘍学会で発表された。

【銀行株】
東京時間19:49現在
ＨＳＢＣ　　　　　　 557.75（+1.25　+0.23%）
ＲＢＳ　　　　　　　　39.90（+1.70　+4.55%）
バークレイズ　　　313.00（+15.50　+5.40%）
Ｓチャータード　 1270.00（+15.00　+1.21%）
ロイズＴＳＢ　　　　 71.00（+3.00　+4.62%）
ドイツ銀行　　　　　　47.90（+0.60　+1.29%）
コメルツバンク　　 5.68（+0.15　+2.69%）
ＢＮＰパリバ　　　　 48.88（+0.13　+0.27%）
ソシエテ　ジェネラル　 42.83（+1.83　+4.60%）
クレディ・アグリコル　　 10.69（+0.36　+3.54%）
ＵＢＳ 　　　　　　　　　　 15.93（0.00　0.00%）
クレディ・スイス　　　　 47.58（0.00　0.00%）

【石油株】
東京時間19:49現在
ＢＰ　　　　　　　　　　 518.75（+7.75　+1.52%）
Ｒダッチ／シェル 1690.00（+30.00　+1.82%）
ＢＧグループ　　　 1144.00（+16.00　+1.48%）
タローオイル　　　 999.00（+9.00　+0.88%）
ケアン・エナジー　 2599.00（+109.00　+4.44%）
トタル　　　　　　　　　　　 41.75（+1.00　+2.50%）

【鉱山株】
東京時間19:49現在
アントファガスタ　　　　 680.00（+51.00　+8.53%）
ベダンタ・リソーシズ　 1704.00（+123.00　+7.94%）
アングロ・アメリカン　 1889.00（+112.00　+6.63%）
カザフミス　　　　　　 722.50（+32.00　+4.80%）
ＢＨＰビリトン　　　　 1550.00（+74.00　+5.17%）
リオ・ティント　　　　　 2984.00（+184.00　+6.68%）
エクストラータ　　　　 730.50（649.50　+7.16%）
ロンミン　　　　　　　　　　 1516.00（+88.00　+6.68%）",,,,,,,,,,,,,,
ロンドン市場　ユーロドル　高値揉み合いに転じる,2009年6月1日（月）20:01:00,ユーロドルはロンドン時間早朝に150ポイント近い上昇を演じた後、高値揉み合いに転じている。先ほどエールフランスの旅客機が大西洋上で連絡を絶ったとのニュースが伝わったが、特に反応は見られない。フランスの航空当局は希望はないとし、同機が墜落した可能性を示唆していた。事故原因など詳細は不明。,,,,,,,,,,,,,,
アジア株　休場明けの中国は大幅高　PMIや当局の政策を好感,2009年6月1日（月）20:30:00,"東京時間20:25現在
香港ハンセン指数　　 18888.59（+717.59　+3.95%）
中国上海総合指数　 2721.28（+88.35　+3.36%）
台湾加権指数　　　　 6954.10（+63.66　+0.92%）
韓国総合株価指数　 1415.10（+19.21　+1.38%）
豪ASX200指数　　　 3894.40（+76.30　+2.00%）
インドSENSEX30種　 14840.63（+215.38　+1.47%）
シンガポールST指数　 2380.07（+50.99　+2.19%）
クアラルンプール　総合指数　 1061.80（+17.69　+1.69%）

1日のアジア株式市場は各国ともプラス圏で取引を終えた。中国の製造業PMIが拡大-縮小の分岐点である50を上回り、関連銘柄が相場をサポートした。

中国市場は上海総合指数が3.3%高。終始上げ幅を拡大する展開で、本日高値圏で取引を終えた。指数は2721ポイントとなり、昨年8月8日以来の水準まで回復した。セクター別では資源株や金融株が高かった。商品相場が堅調に推移していることを受け、資源株に買いが広がった。ペトロチャイナは3.7%上昇し、対指数寄与度でトップ。当局が国内の燃料価格引き上げを発表したことや原油相場が高値で推移していることに反応した。このほか中国神華能源や江西銅業も大幅高となった。金融株は中国工商銀行が3.6%高、中国人寿保険が5.1%高など、主力株が引っ張った。不動産株も高い。万科企業は4.3%上昇。当局が連休中に、不動産プロジェクトの着工基準を緩和したことを材料としているようだ。

香港市場はハンセン総合指数が3.9%高で引けた。中盤やや伸び悩んだが、後半になって買いが膨らみ、本日高値で取引を終えた。HSBCが3.3%高、チャイナモバイルが6.0%高となり、相場をリードした。指数採用42銘柄の内、37銘柄が上昇した。",,,,,,,,,,,,,,
