head,date,text,景気,物価,金利,マネーサプライ,貿易収支,雇用,個人消費,介入,要人発言,他通貨,石油,政治,株,債権
欧州株　バークレイズ長期債務格付け引き下げで金融懸念再発,2009年2月2日（月）19:18:00,"東京時間19:18現在
英FT100　 4059.24（-90.40　-2.18%）
独DAX　　4229.56（-108.79　-2.51%）
仏CAC40　 2883.33（-90.59　-3.05%）

2月初日の欧州株は軟調なスタート。続落して始まり、下げ幅を拡大させている。各国ともほぼ全面安の様相となっている。

英FTと仏CAC、独DAXは各国ともほぼ全面安。各市場とも金融株が下げを主導している。米ムーディーズがバークレイズの長期債務格付けを「Aa1」から「Aa3」に引き下げたことで英欧金融機関への懸念が再発した格好。英FTではバークレイズが10%超の大幅安となっているほか、対指数で寄与度の高いHSBCが5%安で下げを主導している。唯一の上昇銘柄となっているリオ・ティントは5%高。中国のチャイナルコと一部事業売却や資金調達で協議を行っているとの報が好感されている。

【銀行株】
東京時間19:18現在
ＨＳＢＣ　　　　　　 511.25（-32.00　-5.79%）
ＲＢＳ　　　　　　　　20.80（-1.20　-5.71%）
バークレイズ　　　95.80（-10.30　-10.27%）
Ｓチャータード　 829.00（-47.00　-5.57%）
ロイズＴＳＢ　　　　 87.20（-3.50　-3.93%）
ドイツ銀行　　　　　　19.22（-1.48　-7.14%）
コメルツバンク　　 3.35（-0.21　-5.82%）
ＢＮＰパリバ　　　　 26.15（-3.86　-13.08%）
ソシエテ　ジェネラル　 30.29（-2.66　-8.00%）
クレディ・アグリコル　　 8.76（-0.78　-7.82%）
ＵＢＳ 　　　　　　　　　　 13.70（-0.94　-6.54%）
クレディ・スイス　　　　 29.02（-0.82　-2.63%）

【石油株】
東京時間19:18現在
ＢＰ　　　　　　　　　　 482.25（-12.25　-2.45%）
Ｒダッチ／シェル 1703.00（-27.00　-1.50%）
ＢＧグループ　　　 920.50（-30.00　-3.21%）
タローオイル　　　 670.00（-22.00　-3.15%）
ケアン・エナジー　 1757.00（-63.00　-3.43%）
トタル　　　　　　　　　　　 38.12（-1.06　-2.67%）

【鉱山株】
東京時間19:18現在
アントファガスタ　　　　 413.75（-6.25　-1.40%）
ベダンタ・リソーシズ　 545.50（-7.50　-1.31%）
アングロ・アメリカン　 1226.00（-40.00　-2.99%）
カザフミス　　　　　　 218.25（-5.50　-2.35%）
ＢＨＰビリトン　　　　 1155.00（-26.00　-2.04%）
リオ・ティント　　　　　 1585.00（+79.00　+5.10%）
エクストラータ　　　　 539.50（645.50　-4.65%）
ロンミン　　　　　　　　　　 853.50（-13.00　-1.54%）",,,,,,,,,,,,,,
ロンドン市場　原油安やリスク回避でドルカナダ堅調,2009年2月2日（月）19:44:00,"ドルカナダは1.2400レベルまでドル高・カナダ安推移し、この日の高値をつけた。需要減少懸念を背景に原油が売られているほか、リスク回避の動きを受けて対主要通貨でドルが堅調で、ドルカナダも押し上げられている。カナダ円は71.70レベルまで下落し、この日の安値圏で推移。

USD/CAD 1.2385 CAD/JPY 71.81",,,,,,,,,,,,,,
ロンドン市場　株安一巡で円買いも一服　アイルランドでは追加資本注入報道,2009年2月2日（月）20:04:00,"ドル円は88.80レベルまで下落した後、89.20レベルまで反発した。欧州株式市場や米株価先物の下げが一巡したことで、ロンドン朝方からの円高推移も一服した。ただ、金融株への売りは続いており、円高圧力は継続中。米株価先物も安値圏に張り付いている。

アイルランドの金融システム支援のため、銀行に対して80億ユーロの追加資本注入が行われる可能性があるとの報道があった。今週中にも発表されるのではないかと見られている。このほか、不良債権保証も計画されている模様。

USD/JPY 88.93 EUR/JPY 113.18 GBP/JPY 126.60",,,,,,,,,,,,,,
アジア株　春節明けの上海市場は1%高　農業セクター支援策発表で,2009年2月2日（月）20:22:00,"東京時間20:11現在
香港ハンセン指数　　 12861.49（-416.72　-3.14%）
中国上海総合指数　 2011.68（+21.03　+1.06%）
台湾加権指数　　　　 4259.98（+12.01　+0.28%）
韓国総合株価指数　 1146.95（-15.16　-1.30%）
豪ASX200指数　　　 3497.40（-43.30　-1.22%）
インドSENSEX30種　 9066.70（-357.54　-3.79%）
シンガポールST指数　 1705.29（-41.18　-2.36%）

休暇明けで注目の集まった中国市場は上海総合指数が1%高で取引を終えた。終値ベースでは12月19日以来の高値。序盤は方向感に欠けたが、後半になって堅調さを見せた。当局が農業セクター支援を発表したことがサポートだった。支援策には耕地収入に対する課税制度改革や耕地収益の大幅な向上と関連インフラ充実を目指すことなどが盛り込まれた。このため、農林株や肥料株、セメント株が買われた。当局が省エネ・新エネルギー車の推進活動を試行するとアナウンスしたことで、自動車株にも買いが広がった。

香港市場はハンセン指数が3%安。終始下げ幅を拡大させた。節目の13000ポイントを割り込むと下げ足を速める場面も見られた。米株安や米国のバッドバンク構想を巡って不透明感が増大していることが金融株の悪材料となり、主力のHSBCは3.7%安だった。",,,,,,,,,,,,,,
ロンドン市場　オプションがらみの買いで、ドル円は90円ちょうど付近へ？,2009年2月2日（月）20:45:00,"ロンドン正午が接近する中、ドル円は89円ちょうど付近でもみ合い。下げ一服後の反発は限られている。クロス円の反発も鈍い。ただ、一旦おさまっていたユーロ買い・ポンド売りが再び出てきており、ユーロポンドはこの日の高値を更新した。

ドル円では、90.00を行使価格としたオプションが明日満期を迎えると指摘されている。本数もかなり多いようで、現地3日のNYカットにかけては90円ちょうど付近に向かって値動きが限定される可能性も。

EUR/GBP 0.9014 USD/JPY 89.03",,,,,,,,,,,,,,
ロンドン市場　ユーロポンド経由でポンドドル沈下、先週までの反動か,2009年2月2日（月）20:54:00,"先週までと打って変わってポンドが安い。ポンドドルは1.4158レベルまで、ユーロポンドは0.9026レベルまでポンド安推移。ユーロポンドが0.90超えのストップを引っ掛けて一段高となったため、ポンドドルを押し下げた。英欧ともにネガティブなニュースには事欠かないが、本日のロンドン市場では、バークレイズの長期債格下げに焦点があたっている。

一方、ユーロドルは1.2787レベルまで反発し、この日の高値をつけた。ユーロ円も113円台後半まで水準を切り上げた。

EUR/USD 1.2776 EUR/GBP 0.9021 EUR/JPY 113.79",,,,,,,,,,,,,,
ロンドン市場　ドル円小動き続く　ISMは雇用指数にも注目 ,2009年2月2日（月）21:18:00,"ドル円は89円台前半で小動き。ロンドン午前から軟調だったが、足元では下げ一服。米株先物が下げ止まっていることでリスク回避の動きは一旦おさまっている。

NY市場では、米ISM製造業景気指数に注目が集まる。昨年7月以降、悪化を続けており、米製造業の厳しさが伺える。今回の事前予想でも大幅な改善は期待できないとする向きが多い。ただ、内訳の雇用指数もケアしたい。前回の12月に雇用指数は29.9となり1982年以来の低水準となった。1月に入っても米自動車メーカーやキャタピラー、ボーイングなどをはじめ、人員削減の発表が続いている。今週末の米雇用統計を占う上で参考になりそうだ。

USDJPY 89.11",,,,,,,,,,,,,,
欧州株　安値からは離れるが、金融株への売り圧力継続,2009年2月2日（月）21:35:00,"東京時間21:35現在
英FT100　 4080.62（-69.02　-1.66%）
独DAX　　4251.92（-86.43　-1.99%）
仏CAC40　 2908.67（-65.25　-2.19%）",,,,,,,,,,,,,,
NY市場　この後のイベント,2009年2月2日（月）21:50:00,"21:00　ゴンザレス＝パラモECB専務理事　講演（バルセロナ） 
22:30　米PCEコアデフレータ（12月）
　　　 予想　0.0%　前回　0.0%（前月比）
　　　 予想　1.7%　前回　1.9%（前年比）

　　　 米PCEデフレータ（12月）
　　　 予想　1.0%　前回　1.4%（前年比）

　　　 米個人支出（12月）
　　　 予想　-0.9%　前回　-0.6%（前月比）

　　　 米個人所得（12月）
　　　 予想　-0.4%　前回　-0.2%（前月比）

3日
0:00　 米ISM製造業景気指数（1月）
　　　 予想　32.5　前回　32.9（32.4から修正）

　　　 米建設支出（12月）
　　　 予想　-1.2%　前回　-0.6%（前月比）  

20日発表予定の米企業決算
＊は金融株　（）は予想1株当たり利益、単位:ドル
＊アフラック（1.001）
サンディスク（-0.611）
両社とも通常取引終了後、決算発表予定",,,,,,,,,,,,,,
NY市場　ポンド急落、NY勢も売りから参入か,2009年2月2日（月）22:02:00,"ロンドンタイム序盤からバークレイズ長期債務格付け引き下げを背景にポンドが軟調推移となっている。先ほどポンドドルは1.42台中盤から1.40台中盤まで下げ足を早め200ポイント急落した。ポンド円は126円台後半から125円台前半中盤まで、ユーロポンドは0.89台中盤から0.90台中盤までポンド安推移となっている。ユーロポンドのこの水準では先週末に揉みあった経緯もあり、0.91台を試してくるか注目される。

このほか、計画の遅れが指摘されている「米バッドバンク構想」について、オバマ大統領は土曜日にガイトナー米財務長官が「近々に発表」との見解を示した。このほか、週内にも8250億ドルの米景気刺激策の上院通過が見込まれており、今週は米政府の対策がまとめて発表される可能性も。

GBP/USD 1.4097　GBP/JPY 125.84　 EUR/GBP 0.9054",,,,,,,,,,,,,,
米株価指数先物　時間外取引　金融株が売り優勢,2009年2月2日（月）22:15:00,"東京時間22:14現在
ダウ平均先物3月限　7856.00（-99.00　-1.28%）
S&P500;先物3月限　811.10（-11.40　-1.39%）
NASDAQ100先物3月限　1162.75（-16.50　-1.40%）",,,,,,,,,,,,,,
米経済指標【PCEデフレータ】  ,2009年2月2日（月）22:30:00,"＊PCEコアデフレータ（12月）22:30
結果　0.0%
予想　0.0%　前回　0.0%（前月比）
結果　1.7%
予想　1.7%　前回　1.9%（前年比）

＊PCEデフレータ（12月）22:30
結果　0.6%
予想　1.0%　前回　1.4%（前年比）",,,,,,,,,,,,,,
