head,date,text,景気,物価,金利,マネーサプライ,貿易収支,雇用,個人消費,介入,要人発言,他通貨,石油,政治,株,債権
東京市場　米財務長官　銀行救済の新たな資金を当面必要ない,2009年5月1日（金）07:51:00,"東京時間早朝のドル円は98円台半ばでの膠着状態となっている。アジア勢はメーデーで休場のところが多く、また、日本も明日から連休に入ることもあり、きょうは市場参加者が少なくなることも予想される。注目は前日大幅高となった東京株式市場の動きだが、前日のNY株式市場はクライスラーの破たん申請もあり、小幅安で終わっているが、大きくネガティブな反応を示したという感じでもない。

ガイトナー米財務長官は銀行救済の新たな資金を当面必要ないとの見解を示していたことが明らかとなっている。コンラッド米上院予算委員長は、長官が議員に対し、銀行救済のための新たな資金を当面必要としていないと説明したと語った。

USD/JPY　98.68",,,,,,,,,,,,,,
東京市場　ユーロ円21日線上抜く　完全突破なら135円台も視野に,2009年5月1日（金）08:22:00,"ユーロ円は前日の海外市場で一時131.25近辺まで上昇。NY時間の後半に米株価が伸び悩んだこともあって、ユーロ円も130円台前半まで下げたが、130円台はサポートされた。前日の上昇で21日移動平均を上抜いて来ているが、本日は130.25付近に21日線はあり、この水準を維持できるかどうか注目したい。これまでの経緯から、21日線を完全突破できれば、ボリンジャーバンド上限（21日・2標準偏差）まで一旦は到達していることも多く、現在は135円台前半にあるバンド上限が視野に入る。

ただ、この先のリスクとしては来週のECB理事会と6日に発表が延期になった米ストレステスト。

EUR/JPY　130.75",,,,,,,,,,,,,,
寄付き前の外資系証券経由の注文状況　差し引き620万株の買い越し観測,2009年5月1日（金）08:26:00,"差し引き620万株の買い越し観測
売り注文　1860万株
買い注文　2480万株",,,,,,,,,,,,,,
日本経済指標【失業率】,2009年5月1日（金）08:30:00,"＊失業率（3月）8:30
結果　4.8%
予想　4.6%　前回　4.4%",,,,,,,,,,,,,,
日本経済指標【有効求人倍率】,2009年5月1日（金）08:31:00,"＊有効求人倍率（3月）8:30
結果　0.52
予想　0.55　前回　0.59",,,,,,,,,,,,,,
日本経済指標【全国消費者物価指数】,2009年5月1日（金）08:32:00,"＊全国消費者物価指数（CPI）（3月）8:30
結果　-0.3%
予想　-0.3%　前回　-0.1%（前年比）
結果　-0.1%
予想　-0.2%　前回　0.0%（生鮮食料品除くコア）（前年比）",,,,,,,,,,,,,,
東京市場　雇用、物価下落　消費は予想上回る,2009年5月1日（金）08:41:00,"先ほど発表になった日本の雇用指標、物価統計はともに、弱い内容となり、有効求人倍率は0.52倍と2002年4月以来の低水準、全国消費者物価（生鮮除く）は前年比-0.1％と2007年9月以来のマイナスとなっている。ただ、同時に発表になった全世帯消費支出は前年比実質で-0.4％となったものの、予想（-2.5％）ほどは落ち込まなかった。

市場の反応は限定的。ドル円は98.80近辺、ユーロ円は130.85近辺で推移、円売りが優勢となっている。

USD/JPY　98.82　EUR/JPY　130.84",,,,,,,,,,,,,,
日本経済指標　（対外・対内証券投資の状況（週次））,2009年5月1日（金）08:54:00,"財務省が発表した対外・対内証券投資の状況
（4月19日～4月25日）は以下の通り。

対外証券投資
株式　　　　　64億円の売り越し
中長期債　　　8374億円の買い越し
短期証券　　372億円の売り越し
合計　　　　　7938億円の買い越し

対内証券投資
株式　　　　　98億円の売り越し
中長期債　　　1139億円の売り越し
短期証券　　　3324億円の買い越し
合計　　　　　2087億円の買い越し",,,,,,,,,,,,,,
日経平均　寄り付き　20.58円高　8848.84円,2009年5月1日（金）09:01:00,,,,,,,,,,,,,,,
東京市場　ドル円、99円台乗せ、ストップの動きも,2009年5月1日（金）09:11:00,"ドル円は前日海外市場の高値99.00レベルを上抜けてストップ注文を誘発している。現在の高値は99.16レベル。

USD/JPY　99.12",,,,,,,,,,,,,,
東京市場　円安の動き加速　株価堅調にはじまる,2009年5月1日（金）09:19:00,"注目された日本株が、とりあえず、小高く始まったことで、為替市場も円安への安心感が出ているようだ。株式の朝方の外資系注文動向も2日連続で買い越しとなり、リバウンド相場が復活してきている。ドル円は前日の海外市場の高値99.00を越え、ストップを巻き込んで一時99.15近辺まで上昇、約2週間ぶりの水準に上昇している。レジスタンスは99.30水準。為替市場もリスク選好の動きとなっているようだ。

USD/JPY　99.02",,,,,,,,,,,,,,
本日の新規投信設定情報（なし)  ,2009年5月1日（金）09:20:00,本日の新規投信設定はありません。 ,,,,,,,,,,,,,,
東京市場　資源国通貨　投機筋にとってはどちらでも安心感,2009年5月1日（金）09:35:00,"豪ドル、カナダといった資源国通貨が強い動きが続いている。対ドル、対ユーロでも年初来高値の水準での推移が続いている。一部ではシカゴの通貨先物・オプション市場でも、投機筋が期近の限月を買って、期先を売るブル・スプレット戦略を積極的に取っているとの指摘も聞かれる。景気の底入れ期待から、原油や銅といった商品市況の需要が回復するとの期待や、景気後退が続いても、金が上昇するなどの観点から資源国通貨には安心感があるのかもしれない。

AUD/JPY　72.21　CAD/JPY　83.17",,,,,,,,,,,,,,
日経平均　上げ幅100円を超える,2009年5月1日（金）09:37:00,日経平均　110.85円高　8939.11円（9:37現在）,,,,,,,,,,,,,,
"（再送）東京市場　資源国通貨　投機筋にとってはどちらでも安心感
",2009年5月1日（金）09:52:00,"豪ドル、カナダといった資源国通貨が強い動きが続いている。対ドル、対ユーロでも年初来高値の水準での推移が続いている。一部ではシカゴの通貨先物・オプション市場でも、投機筋が期近の限月を買って、期先を売る（オプションの場合は同じ限月で権利行使価格が高い物を売り、低いものを買う）ブル・スプレット戦略を積極的に取っているとの指摘も聞かれる。景気の底入れ期待から、原油や銅といった商品市況の需要が回復するとの期待や、景気後退が続いても、金が上昇するなどの観点から資源国通貨には安心感があるのかもしれない。

AUD/JPY　72.21　CAD/JPY　83.17",,,,,,,,,,,,,,
東京仲値　99.08円　三菱東京UFJ銀行,2009年5月1日（金）09:56:00,,,,,,,,,,,,,,,
東京市場　ドル円、クロス円、やや伸び悩み,2009年5月1日（金）10:05:00,"株価が上げ一服となっていることで、ドル円、クロス円も上げ一服となっている。ドル円は一時99.15近辺とNY時間の高値を突破した。ユーロ円も131.50近辺まで一時上昇している。

USD/JPY　98.95　EUR/JPY　131.22",,,,,,,,,,,,,,
中国人民銀行　人民元中心レート　労働節で発表なし ,2009年5月1日（金）10:40:00,"労働節のため、中国は休日。本日は発表なし。
",,,,,,,,,,,,,,
"東京市場　市場参加者少なく、利食いも早い 
",2009年5月1日（金）10:51:00,"ドル円、クロス円が伸び悩んでいる。株価にらみの状態となっているが、アジア市場はメーデーで休日、欧州勢も休日の国が多く、東京市場も明日からゴールデン・ウィークに入り上値も重い。一時100円超上昇していた日経平均も35円高まで伸び悩んでおり、ドル円も99円台から98円台に下落している。ただ、薄商いなだけに、再び盛り上がると一気に上値を試す可能性もあり注意したいところではある。

USD/JPY　98.75　EUR/JPY　130.91",,,,,,,,,,,,,,
NY原油・金　時間外取引　売り優勢,2009年5月1日（金）10:57:00,"東京時間10:54現在
NY原油先物6月限（WTI）（時間外取引）
1バレル＝50.86（-0.26　-0.51%）
NY金先物6月限（COMEX）（時間外取引）
1オンス＝885.00（-6.20　-0.70%）",,,,,,,,,,,,,,
日経平均　前引け　23.58円高　8851.84円,2009年5月1日（金）11:01:00,,,,,,,,,,,,,,,
アジア株　豪株価指数は小幅安、メーデーで各国市場は休場,2009年5月1日（金）11:15:00,"東京時間11:04現在

豪ASX200指数　　　 3768.10（-12.40　-0.34%）

豪ASX指数は小幅安。その他の各国市場はメーデーや労働節のため休場となっている。


※以下の各株価指数はメーデー、労働節のため休場
香港ハンセン指数　　 15520.99（4/30終値）
中国上海総合指数　 2477.57（4/30終値）
台湾加権指数　　　　 5992.57（4/30終値）
韓国総合株価指数　 1369.36（4/30終値）
シンガポールST指数　 1920.28（4/30終値）",,,,,,,,,,,,,,
バルチック海運指数=04/30時点=,2009年5月1日（金）11:26:00,"バルチック海運指数
1786（前日比：0.79%）
ハンディマックス・インデックス
693（前日比：-0.14%）
パナマックス・インデックス
1523（前日比：3.68%）
ケープサイズ・インデックス
2734（前日比：14.87%）

＊バルチック海運指数はハンディマックス、パナマックス、ケープサイズなど船舶のサイズごとの海上運賃指数をまとめた総合指数。",,,,,,,,,,,,,,
東京市場　午前、円安圧力続く、ドル円99円近辺で推移,2009年5月1日（金）11:54:00,"1日の東京市場午前の取引は、全般に円安水準での取引が続いている。特にドル円は一時99.17レベルまで上昇、4月20日以来のドル高・円安水準となった。仲値後には利益確定の動きに98.70台まで押し戻される場面があったが、昼にかけて再び99円近辺まで上昇している。ユーロ円は一時131.50近辺と前日NY市場の高値を越えたが、131円割れまで反落。しかし、下値も堅く131円台前半で取引されている。また、日経平均は一時8946.41円まで上昇していたが、前引けにかけて反落して23.58円高の8851.84円で前場の取引を終了している。

昨日のNY市場ではクライスラーの破綻宣告が市場を揺るがしたが、パニック的な動きは回避されてダウ平均は小幅安に留まった。早朝に米ストレステストの発表延期が報じられたが、ガイトナー米財務長官は銀行救済の新たな資金を当面必要ないとの見解を示していたことが伝わると、市場に安堵感を与えていた。ただ、メーデーでアジア各国のほか、このあとの欧州勢も休場状態となることから取引の流動性にかける点には注意しておきたい。

USD/JPY　98.93　EUR/JPY　131.09　GBP/JPY　146.16",,,,,,,,,,,,,,
通貨ペア別　売買動向,2009年5月1日（金）12:04:00,"【通貨ペア別　売買動向（単位：％）】

◆ドル円　　くりっく３６５　外為どっとコム
09/04/24　　　　60.8　　　　75.7
09/04/27　　　　59.6　　　　75.6
09/04/28　　　　56.0　　　　74.9
09/04/29　　　　55.9　　　　73.9
09/04/30　　　　49.4　　　　71.2

◆ユーロ円　くりっく３６５　外為どっとコム
09/04/24　　　　61.9　　　　74.8
09/04/27　　　　71.0　　　　79.0
09/04/28　　　　64.4　　　　75.6
09/04/29　　　　55.8　　　　71.0
09/04/30　　　　51.9　　　　67.1

◆ポンド円　くりっく３６５　外為どっとコム
09/04/24　　　　60.9　　　　69.2
09/04/27　　　　58.7　　　　69.7
09/04/28　　　　57.2　　　　68.0
09/04/29　　　　51.5　　　　63.8
09/04/30　　　　45.7　　　　60.7

◆豪ドル円　くりっく３６５　外為どっとコム
09/04/24　　　　75.3　　　　80.4
09/04/27　　　　80.0　　　　83.9
09/04/28　　　　74.3　　　　83.3
09/04/29　　　　69.9　　　　78.0
09/04/30　　　　64.5　　　　73.5

◆NZドル円　くりっく３６５　外為どっとコム
09/04/24　　　　84.1　　　　86.1
09/04/27　　　　85.9　　　　86.4
09/04/28　　　　85.8　　　　86.9
09/04/29　　　　83.4　　　　85.8
09/04/30　　　　83.6　　　　86.1

（注）売買動向＝買いポジション残高÷全ポジション残高
（資料）株式会社東京金融取引所、株式会社外為どっとコム",,,,,,,,,,,,,,
