head,date,text,景気,物価,金利,マネーサプライ,貿易収支,雇用,個人消費,介入,要人発言,他通貨,石油,政治,株,債権
日本銀行　28日の外為市場出来高,2009年3月2日（月）18:21:00,"ドル円　
スポット　　　　 　　 143億1200万ドル
先物＋スワップ　　395億1500万ドル
オプション　　　　　 6億5000万ドル

ユーロドル
スポット　　　　 　　 79億8800万ドル
先物＋スワップ　　84億4600万ドル
オプション　　　　　 1億9500万ドル",,,,,,,,,,,,,,
ロンドン時間　一部には1％利下げの見方も,2009年3月2日（月）18:27:00,"ユーロドルは1.25台後半での値動きとなっている。東京時間には一時1.2550近辺まで下落、2月中旬の安値水準まで下落する場面も見られたが、今のところサポートされている。買い意欲も強く、オプションがらみの買い圧力もあるようだ。

今週はECB理事会が予定されている。0.5％利下げが大方の見方だが、一部には1％の大幅利下げの可能性を指摘する向きもあるようだ。ブルムバーグ通信によると、ドイツ銀行のアナリストは、顧客向けのレポートで、「1ポイント利下げはECBが景気回復に十分に取り組んでいないと考える当局者の支持を得る一方で、低過ぎる金利水準を懸念する当局者にも今回の局面で最後の利下げとして受け入れられ、当局の団結を高める」と指摘している。

EUR/USD　1.2590",,,,,,,,,,,,,,
英経済指標【CIPS製造業PMI】,2009年3月2日（月）18:30:00,"＊CIPS製造業PMI（2月）18:30
結果　34.7
予想　35.0　前回　35.8",,,,,,,,,,,,,,
ロンドン市場　ドル円軟調で円買いの動きも　,2009年3月2日（月）18:36:00,"ロンドン時間に入って円買いの動きが優勢。ユーロ円は122円台後半から一時122円台前半に下落、ポンド円も一時137円台に下落している。決算発表したHSBCの株価が大きく下落していることで、ポンドが売られ、ポンド円に売り圧力が強まっていることもあるが、ドル円が軟調なことで、クロス円が利益確定売りに押されている面も影響しているようだ。

ドル円は東京時間に一時97円を割り込んでいたが、その水準はサポートされているようだ。

USD/JPY　97.30　EUR/JPY　122.56　GBP/JPY　138.23",,,,,,,,,,,,,,
ユーロ圏経済指標【ユーロ圏消費者物価指数】,2009年3月2日（月）19:00:00,"＊ユーロ圏消費者物価指数・概算値速報（2月）19:00
結果　1.2%
予想　1.0%　前回　1.1%（前年比）",,,,,,,,,,,,,,
ロンドン市場　ユーロ圏消費者物価予想上回るも、見方に変更なしか,2009年3月2日（月）19:44:00,"ユーロドルは1.2600近辺での取引となっている。ロンドン時間に入って、やや買い優勢の展開となっている。月が改まって、ドル買いも一服といった状況で、ユーロの買いという雰囲気ではない。先程、ユーロ圏の消費者物価速報が発表になったが、予想（前年比1.0％）を上回る1.2％となった。ただ、それ自体への反応は限定的。今週、ECB理事会が実施され、同時にECBのスタッフ見通しが発表される。そこで、インフレ見通しは引き下げられるのではとの見方も多い。きょうの結果は予想を上回る内容となったものの、ECBスタッフによるインフレ見通しの引き下げ期待を削ぐまでのインパクトは無かったようだ。

EUR/USD　1.2601",,,,,,,,,,,,,,
欧州株　各国ほぼ全面安　英銀HSBCの決算と増資発表が金融株の重石に,2009年3月2日（月）19:47:00,"東京時間19:47現在
英FT100　 3687.33（-142.76　-3.65%）
独DAX　　3740.07（-103.67　-2.63%）
仏CAC40　 2625.41（-77.07　-2.81%）
スイスSMI　 4523.94（-166.73　-3.49%）

2日の欧州株式市場は各国とも大幅安。それぞれほぼ全面安の展開となっている。

各国とも金融株が軒並み売られている。英FTでは英銀HSBCが11%超の急落で指数を押し下げている。08年通期の決算では純利益が57億3000万ドルとなった。アナリスト予想では136億ドル。また、同行は通期の配当引き下げと125億ポンドの増資を発表した。これを受け、金融不安が強まり他の金融株にも売りが波及、バークレイズは2.2%、ドイツ銀行は3.5%、BNPパリバは7%安となっている。

保険株も安い。英市場ではアビバやプルデンシャルが5%超の下落となっている。米政府が米AIGに追加資金の提供を検討しているとの報道が売り材料。なお、この後東京時間20:00に米AIGが決算発表予定。アナウンス内容によっては保険セクターを刺激する可能性もあるため注目したい。

【銀行株】
東京時間19:47現在
ＨＳＢＣ　　　　　　 432.25（-59.00　-11.20%）
ＲＢＳ　　　　　　　　22.10（-1.10　-3.79%）
バークレイズ　　　90.70（-2.70　-2.39%）
Ｓチャータード　 611.00（-53.00　-7.79%）
ロイズＴＳＢ　　　　 56.00（-2.30　-3.07%）
ドイツ銀行　　　　　　19.89（-0.90　-4.09%）
コメルツバンク　　 2.63（-0.17　-5.83%）
ＢＮＰパリバ　　　　 24.05（-1.94　-7.13%）
ソシエテ　ジェネラル　 23.25（-1.71　-6.50%）
クレディ・アグリコル　　 7.35（-0.44　-5.43%）
ＵＢＳ 　　　　　　　　　　 10.39（-0.67　-5.71%）
クレディ・スイス　　　　 26.40（-2.52　-8.89%）

【石油株】
東京時間19:47現在
ＢＰ　　　　　　　　　　 432.50（-15.75　-3.43%）
Ｒダッチ／シェル 1497.00（-48.00　-3.03%）
ＢＧグループ　　　 984.00（-21.00　-2.08%）
タローオイル　　　 714.00（-17.00　-2.38%）
ケアン・エナジー　 1905.00（-56.00　-2.90%）
トタル　　　　　　　　　　　 36.45（-1.03　-2.70%）

【鉱山株】
東京時間19:47現在
アントファガスタ　　　　 439.50（-2.75　-0.59%）
ベダンタ・リソーシズ　 520.50（-20.00　-3.58%）
アングロ・アメリカン　 950.50（-50.50　-4.92%）
カザフミス　　　　　　 257.25（-4.25　-1.53%）
ＢＨＰビリトン　　　　 1064.00（-42.00　-3.64%）
リオ・ティント　　　　　 1731.00（-70.00　-3.74%）
エクストラータ　　　　 662.00（654.50　-5.12%）
ロンミン　　　　　　　　　　 996.00（-14.00　-1.30%）",,,,,,,,,,,,,,
通貨オプション　ボラティリティー　ほぼ変わらず,2009年3月2日（月）19:54:00,"USD/JPY　　EUR/USD　　EUR/JPY　　GBP/USD
1WK　　　　20.27　　　　18.51　　　　25.59　　　　20.22
1MO　　　　18.65　　　　18.25　　　　24.00　　　　19.78
3MO　　　　17.27　　　　18.00　　　　23.37　　　　19.36
6MO　　　　16.06　　　　17.75　　　　22.88　　　　18.94
9MO　　　　15.42　　　　17.51　　　　22.64　　　　18.73
1YR　　　　15.05　　　　17.41　　　　22.50　　　　18.60

　　　　　　　　　
　　　GBP/JPY　　AUD/USD　　USD/CHF
1WK　　　　29.10　　　　23.51　　　　16.01
1MO　　　　27.76　　　　22.76　　　　15.75
3MO　　　　26.83　　　　22.25　　　　15.70
6MO　　　　26.23　　　　21.50　　　　15.25
9MO　　　　25.96　　　　21.25　　　　14.93
1YR　　　　25.81　　　　21.00　　　　14.81
東京時間17:26現在　参考値

東京時間と比較して、若干、上昇は見られるものの、ほぼ変わらずの水準。ドル円も97円台を何とか維持しているが、東京時間の安値96.90近辺をブレイクしてくるようであれば、ボラティリティの上昇も。",,,,,,,,,,,,,,
ロンドン市場　米財務省、AIGに対する300億ドル相当の追加支援を発表,2009年3月2日（月）20:07:00,"ドル円は97円台前半での取引となっている。売り圧力は強いものの、東京時間の安値は、何とか維持している格好。

先程、米政府はAIGに対する300億ドル相当の追加支援を発表した。また、優先株400億ドルを普通株と同等の株への転換で合意とも発表している。市場が不安定ならば、更に支援する用意があるとも述べている。

USD/JPY　97.06",,,,,,,,,,,,,,
米株価指数先物　時間外取引　AIG追加支援発表も、今のところ反応限定的,2009年3月2日（月）20:09:00,"東京時間20:08現在
ダウ平均先物3月限　6926.00（-126.00　-1.85%）
S&P500;先物3月限　718.60（-15.60　-2.12%）
NASDAQ100先物3月限　1096.75（-20.25　-1.81%）",,,,,,,,,,,,,,
米AIG　08年第4四半期決算　調整後の一株損失は14.17ドル（市場予想は0.37ドルの損失）,2009年3月2日（月）20:22:00,"08年第4四半期の一株損失は22.95ドル。
調整後の一株損失は14.17ドル（市場予想は0.37ドルの損失）",,,,,,,,,,,,,,
アジア株　中国を除き大幅安　金融不安高まる,2009年3月2日（月）20:34:00,"東京時間20:34現在
香港ハンセン指数　　 12317.46（-494.11　-3.86%）
中国上海総合指数　 2093.45（+10.60　+0.51%）
台湾加権指数　　　　 4425.83（-131.32　-2.88%）
韓国総合株価指数　 1018.81（-44.22　-4.16%）
豪ASX200指数　　　 3250.10（-94.40　-2.82%）
インドSENSEX30種　 8607.08（-284.53　-3.20%）
シンガポールST指数　 1533.40（-61.47　-3.85%）
クアラルンプール　総合指数　 876.56（-14.11　-1.58%）

2日のアジア株式場は中国を除き大幅に下落した。かろうじてプラス圏で取引を終えた中国も上値の重さが目立った。

中国市場は上海総合指数が反発し0.5%高。先週末には2月4日以来となる水準まで値を下げたこともあって、値ごろ感からの買いも入ったようだ。序盤は冴えない展開となったが、CLSA製造業PMIを発表した後は買いが入り、後場に上げに転じた。2月のPMIは45.1と前月を上回り、3カ月連続で改善したことでセンチメントが改善した。このほか、政府が新たに8兆から10兆元規模の新たな投資計画を打ち出す可能性があるとも伝えられたことで期待感も高まった。 個別では招商銀行が2.4%高で相場をサポートした。

香港市場はハンセン指数が3.8%安で3日続落となった。先週末の米株続落を嫌気する売りが続いた。先週末に発表された10-12月期米GDP改定値が-6.2%に下方改定されたことを背景に輸出株が売られた。米ウォルマートに商品を卸す商社のリー&ファンは7.1%安。このほか米政府による米シティの普通株取得報道や英銀HSBCの弱い決算内容で金融機関への不透明感が増大。HSBCはこの日の売買停止となっていた。主力のチャイナ・モバイルは3.8%安。",,,,,,,,,,,,,,
ロンドン市場　AIG、年間で9.7兆円の赤字　四半期では6兆円,2009年3月2日（月）20:42:00,"ユーロドルは1.2600近辺での値動きが続いている。AIGの決算や政府支援が発表になったが、ある程度、事前に伝わっていたことで、特に為替市場は大きな反応を示していない。

AIGは10-12月期に616.6億ドル（約6兆円）の純損失を計上、また通期では992.9億ドル（約9.7兆円）の純損失を計上している。

EUR/USD　1.2597",,,,,,,,,,,,,,
